Title,Price,Review,Link
HP G9 Intel Core i3 13th Gen 1315U Turbo Boost with Finger Print - (16 GB/512 GB SSD/Windows 11 Pro) 2...,"₹33,470",3.8,https://www.flipkart.com/hp-g9-intel-core-i3-13th-gen-1315u-turbo-boost-finger-print-16-gb-512-gb-ssd-windows-11-pro-250r-business-laptop/p/itmff5abac6385ed?pid=COMH7Z2FGDVU8DZT&lid=LSTCOMH7Z2FGDVU8DZTN7J6EB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_5&otracker=search&otracker1=search&fm=Search&iid=95c2056c-3679-4460-9ef1-8c76efe69657.COMH7Z2FGDVU8DZT.SEARCH&ppt=sp&ppn=sp&ssid=04bp96rs000000001744952682993&qH=312f91285e048e09
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Plus Laptop,"₹18,990",3.7,https://www.flipkart.com/chuwi-intel-celeron-dual-core-11th-gen-n4020-8-gb-256-gb-ssd-windows-11-home-herobook-plus-laptop/p/itm9002f3d92e61f?pid=COMGYAM9KS83NEPS&lid=LSTCOMGYAM9KS83NEPSPOX0OT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_6&otracker=search&otracker1=search&fm=Search&iid=en_YKEftAtDnAYI1eZ92ZzPkTdiKeguOv7h68N2-V1j62l1ZUccVA5D4ThXfIeUPf8KfS_TOZtAoPmfNrIYSzDFwQ%3D%3D&ppt=sp&ppn=sp&ssid=04bp96rs000000001744952682993&qH=312f91285e048e09
ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ342WS Thi...,"₹35,470",4.3,https://www.flipkart.com/asus-vivobook-15-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-x1504za-nj342ws-thin-light-laptop/p/itm200184e4e0443?pid=COMH3BKW6EQAZAWC&lid=LSTCOMH3BKW6EQAZAWCJ4JQRL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_7&otracker=search&otracker1=search&fm=Search&iid=95c2056c-3679-4460-9ef1-8c76efe69657.COMH3BKW6EQAZAWC.SEARCH&ppt=sp&ppn=sp&ssid=04bp96rs000000001744952682993&qH=312f91285e048e09
Lenovo V15 AMD Ryzen 3 Quad Core 7th Gen 7320U - (8 GB/512 GB SSD/Windows 11 Home/1 GB Graphics) V15 G...,"₹27,390",3.9,https://www.flipkart.com/lenovo-v15-amd-ryzen-3-quad-core-7th-gen-7320u-8-gb-512-gb-ssd-windows-11-home-1-graphics-g4-amn-thin-light-laptop/p/itm575eadcc5ae49?pid=COMH39ECM9GXRCKU&lid=LSTCOMH39ECM9GXRCKUL3DMJY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_8&otracker=search&otracker1=search&fm=Search&iid=95c2056c-3679-4460-9ef1-8c76efe69657.COMH39ECM9GXRCKU.SEARCH&ppt=sp&ppn=sp&ssid=04bp96rs000000001744952682993&qH=312f91285e048e09
SAMSUNG Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGJ-...,"₹51,990",4.5,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-np750xgj-kg2in-np750xgj-lg2in-thin-light-laptop/p/itm820dc496ef160?pid=COMGZUYDGFJGHZR4&lid=LSTCOMGZUYDGFJGHZR4JPVIN2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&spotlightTagId=default_BestsellerId_6bo%2Fb5g&srno=s_1_9&otracker=search&otracker1=search&fm=Search&iid=95c2056c-3679-4460-9ef1-8c76efe69657.COMGZUYDGFJGHZR4.SEARCH&ppt=sp&ppn=sp&ssid=04bp96rs000000001744952682993&qH=312f91285e048e09
Acer Aspire 3 Intel Celeron Dual Core - (8 GB/512 GB SSD/Windows 11 Home) A311-45 Thin and Light Lapto...,"₹19,990",3.7,https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-8-gb-512-gb-ssd-windows-11-home-a311-45-thin-light-laptop/p/itmad38595c5a902?pid=COMH7NCZY2QDJ5Z4&lid=LSTCOMH7NCZY2QDJ5Z4RHDRWI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_10&otracker=search&otracker1=search&fm=Search&iid=95c2056c-3679-4460-9ef1-8c76efe69657.COMH7NCZY2QDJ5Z4.SEARCH&ppt=sp&ppn=sp&ssid=04bp96rs000000001744952682993&qH=312f91285e048e09
SAMSUNG Galaxy Book5 360 AI PC Full Metal Chasis Intel Core Ultra 7 258V - (32 GB/1 TB SSD/Windows 11 ...,"₹1,54,990",NULL,https://www.flipkart.com/samsung-galaxy-book5-360-ai-pc-full-metal-chasis-intel-core-ultra-7-258v-32-gb-1-tb-ssd-windows-11-home-np750qha-2-1-laptop/p/itm9c70697149bf4?pid=COMH9PHPXDRZ34KK&lid=LSTCOMH9PHPXDRZ34KKRLF6DF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_11&otracker=search&otracker1=search&fm=Search&iid=en_YKEftAtDnAYI1eZ92ZzPkTdiKeguOv7h68N2-V1j62nw3I-ESTLb98n6-r6m-0wTbGAZrcY5sioPXur-NJPF4fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=04bp96rs000000001744952682993&qH=312f91285e048e09
AXL Intel Celeron Dual Core - (4 GB/256 GB SSD/Windows 11 Home) 15W_LAP02 Thin and Light Laptop,"₹16,990",3.7,https://www.flipkart.com/axl-intel-celeron-dual-core-4-gb-256-gb-ssd-windows-11-home-15w-lap02-thin-light-laptop/p/itm50377e8d175f3?pid=COMGTFYWGDHXDKWN&lid=LSTCOMGTFYWGDHXDKWN1UQRIH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_12&otracker=search&otracker1=search&fm=Search&iid=en_YKEftAtDnAYI1eZ92ZzPkTdiKeguOv7h68N2-V1j62k4f0nXy6eBeYD5zuzsjcfZcEWJUfBt7HVGXcnrTZWp5Q%3D%3D&ppt=sp&ppn=sp&ssid=04bp96rs000000001744952682993&qH=312f91285e048e09
Acer Aspire 7 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,"₹52,990",4.2,https://www.flipkart.com/acer-aspire-7-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-a715-76g-548j-gaming-laptop/p/itm20708ce5793f7?pid=COMGP8QVTK3EQDXE&lid=LSTCOMGP8QVTK3EQDXEDMBVDN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_13&otracker=search&otracker1=search&fm=Search&iid=95c2056c-3679-4460-9ef1-8c76efe69657.COMGP8QVTK3EQDXE.SEARCH&ppt=sp&ppn=sp&ssid=04bp96rs000000001744952682993&qH=312f91285e048e09
ASUS Vivobook S 15 Intel Core i9 13th Gen 13900H - (16 GB/512 GB SSD/Windows 11 Home) K5504VAB-BN417WS...,"₹83,990",4.5,https://www.flipkart.com/asus-vivobook-s-15-intel-core-i9-13th-gen-13900h-16-gb-512-gb-ssd-windows-11-home-k5504vab-bn417ws-thin-light-laptop/p/itm0eb223e3c7544?pid=COMH3J9YUEFZSCF5&lid=LSTCOMH3J9YUEFZSCF5I3MRSV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&spotlightTagId=default_TrendingId_6bo%2Fb5g&srno=s_1_14&otracker=search&otracker1=search&fm=Search&iid=95c2056c-3679-4460-9ef1-8c76efe69657.COMH3J9YUEFZSCF5.SEARCH&ppt=sp&ppn=sp&ssid=04bp96rs000000001744952682993&qH=312f91285e048e09
ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ322WS Th...,"₹29,990",4.2,https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj322ws-thin-light-laptop/p/itm968db504ada5b?pid=COMGMGXFQZGYKEZG&lid=LSTCOMGMGXFQZGYKEZGUU1BUT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_15&otracker=search&otracker1=search&fm=Search&iid=95c2056c-3679-4460-9ef1-8c76efe69657.COMGMGXFQZGYKEZG.SEARCH&ppt=sp&ppn=sp&ssid=04bp96rs000000001744952682993&qH=312f91285e048e09
"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 H...","₹48,990",4.2,https://www.flipkart.com/asus-vivobook-15-backlit-keyboard-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-x1504za-nj540ws-x1504za-nj542ws-thin-light-laptop/p/itm200184e4e0443?pid=COMHYG8ZSP9DC2GZ&lid=LSTCOMHYG8ZSP9DC2GZECEZQA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_16&otracker=search&otracker1=search&fm=Search&iid=95c2056c-3679-4460-9ef1-8c76efe69657.COMHYG8ZSP9DC2GZ.SEARCH&ppt=sp&ppn=sp&ssid=04bp96rs000000001744952682993&qH=312f91285e048e09
SAMSUNG Galaxy Book5 360 AI PC Full Metal Chasis Intel Core Ultra 5 226V - (16 GB/512 GB SSD/Windows 1...,"₹1,14,990",4.9,https://www.flipkart.com/samsung-galaxy-book5-360-ai-pc-full-metal-chasis-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-np750qha-2-1-laptop/p/itmc76ec3e8002b4?pid=COMH9PHPRY2KUCGG&lid=LSTCOMH9PHPRY2KUCGGMW1YZ7&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_17&otracker=search&otracker1=search&fm=Search&iid=en_YKEftAtDnAYI1eZ92ZzPkTdiKeguOv7h68N2-V1j62kCCVrQ2qV7N7LOSkpMwNXSg2-zcSe7W-jiA9_Z2fi3lvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=04bp96rs000000001744952682993&qH=312f91285e048e09
SAMSUNG Galaxy Book5 Pro AI PC Full Metal Chasis Intel Core Ultra 7 256V - (16 GB/512 GB SSD/Windows 1...,"₹1,49,990",NULL,https://www.flipkart.com/samsung-galaxy-book5-pro-ai-pc-full-metal-chasis-intel-core-ultra-7-256v-16-gb-512-gb-ssd-windows-11-home-np960xha-thin-light-laptop/p/itmb62602d502fd5?pid=COMH9PHPFYJSJKH7&lid=LSTCOMH9PHPFYJSJKH7SSDAR0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_18&otracker=search&otracker1=search&fm=Search&iid=en_YKEftAtDnAYI1eZ92ZzPkTdiKeguOv7h68N2-V1j62mPSbQmHJQHj-zIGXuRBez4ecLVTiB8tcPs-SC5gZmxrPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=04bp96rs000000001744952682993&qH=312f91285e048e09
ASUS Vivobook 15 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ323WS Thin...,"₹36,990",4.3,https://www.flipkart.com/asus-vivobook-15-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-x1504va-nj323ws-thin-light-laptop/p/itmff0e170cb596e?pid=COMGZDQJ7WBQQ7AR&lid=LSTCOMGZDQJ7WBQQ7ARKVDISD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_19&otracker=search&otracker1=search&fm=Search&iid=95c2056c-3679-4460-9ef1-8c76efe69657.COMGZDQJ7WBQQ7AR.SEARCH&ppt=sp&ppn=sp&ssid=04bp96rs000000001744952682993&qH=312f91285e048e09
"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Ho...","₹32,990",4.3,https://www.flipkart.com/asus-vivobook-15-backlit-keyboard-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-x1504za-nj321ws-thin-light-laptop/p/itmbe5bbf6a5168b?pid=COMGT2ZXC24MFNFA&lid=LSTCOMGT2ZXC24MFNFAH8MFND&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_20&otracker=search&otracker1=search&fm=Search&iid=95c2056c-3679-4460-9ef1-8c76efe69657.COMGT2ZXC24MFNFA.SEARCH&ppt=sp&ppn=sp&ssid=04bp96rs000000001744952682993&qH=312f91285e048e09
SAMSUNG Galaxy Book5 Pro AI PC Full Metal Chasis Intel Core Ultra 7 256V - (16 GB/512 GB SSD/Windows 1...,"₹1,39,990",NULL,https://www.flipkart.com/samsung-galaxy-book5-pro-ai-pc-full-metal-chasis-intel-core-ultra-7-256v-16-gb-512-gb-ssd-windows-11-home-np940xha-thin-light-laptop/p/itm87a0d01864c90?pid=COMH9PHPCDPVCC8H&lid=LSTCOMH9PHPCDPVCC8HMTZ3H8&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_21&otracker=search&otracker1=search&fm=Search&iid=en_YKEftAtDnAYI1eZ92ZzPkTdiKeguOv7h68N2-V1j62k1uCO6UyQuB42084Q6uu-nzmFHKy_R3Llj8mz1rKtz2vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=04bp96rs000000001744952682993&qH=312f91285e048e09
SAMSUNG Galaxy Book5 Pro AI PC Full Metal Chasis Intel Core Ultra 5 226V - (16 GB/512 GB SSD/Windows 1...,"₹1,31,990",NULL,https://www.flipkart.com/samsung-galaxy-book5-pro-ai-pc-full-metal-chasis-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-np940xha-thin-light-laptop/p/itm6b8e57b0765e8?pid=COMH9PHPSDPFK5DE&lid=LSTCOMH9PHPSDPFK5DEIM7NLT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_22&otracker=search&otracker1=search&fm=Search&iid=en_YKEftAtDnAYI1eZ92ZzPkTdiKeguOv7h68N2-V1j62mdV6pq-KZEKrxt24yPF-VURwT2SiP7Dp1EFgNThVPGbfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=04bp96rs000000001744952682993&qH=312f91285e048e09
ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ527WS|X150...,"₹42,990",4.2,https://www.flipkart.com/asus-vivobook-15-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-x1504za-nj527ws-x1504za-nj522ws-thin-light-laptop/p/itm200184e4e0443?pid=COMH4Y6KZGGKYCGP&lid=LSTCOMH4Y6KZGGKYCGP6QZMPB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_23&otracker=search&otracker1=search&fm=Search&iid=95c2056c-3679-4460-9ef1-8c76efe69657.COMH4Y6KZGGKYCGP.SEARCH&ppt=sp&ppn=sp&ssid=04bp96rs000000001744952682993&qH=312f91285e048e09
ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1400CKA-NK0453 C...,"₹14,990",3.8,https://www.flipkart.com/asus-chromebook-intel-celeron-dual-core-n4500-4-gb-64-gb-emmc-storage-chrome-os-cx1400cka-nk0453/p/itm3cc0cadd59faf?pid=COMGSHM3RGXQ6ZVX&lid=LSTCOMGSHM3RGXQ6ZVXMNXMLN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_24&otracker=search&otracker1=search&fm=Search&iid=95c2056c-3679-4460-9ef1-8c76efe69657.COMGSHM3RGXQ6ZVX.SEARCH&ppt=sp&ppn=sp&ssid=04bp96rs000000001744952682993&qH=312f91285e048e09
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Pro Laptop,"₹16,990",3.7,https://www.flipkart.com/chuwi-intel-celeron-dual-core-11th-gen-n4020-8-gb-256-gb-ssd-windows-11-home-herobook-pro-laptop/p/itm5e1f327988402?pid=COMGQHMZWHRXFWET&lid=LSTCOMGQHMZWHRXFWETVNWSPG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=en_wR2jqmbWI9JNepuIjblwfGSKMKa6agGMDqkkYTssVlVUr_ElzwiEzKsH-e4vXqj2rckD4BH12_KyZxLeO4UOvA%3D%3D&ppt=sp&ppn=sp&ssid=gqrjjhrp000000001744952685666&qH=312f91285e048e09
SAMSUNG Galaxy Book5 Pro AI PC Full Metal Chasis Intel Core Ultra 7 258V - (32 GB/1 TB SSD/Windows 11 ...,"₹1,81,990",NULL,https://www.flipkart.com/samsung-galaxy-book5-pro-ai-pc-full-metal-chasis-intel-core-ultra-7-258v-32-gb-1-tb-ssd-windows-11-home-np960xha-thin-light-laptop/p/itm8389fa3967010?pid=COMH9PHPDCXYMYVR&lid=LSTCOMH9PHPDCXYMYVR13EJD2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_2&otracker=search&otracker1=search&fm=Search&iid=en_wR2jqmbWI9JNepuIjblwfGSKMKa6agGMDqkkYTssVlWpBAHfgpZvZLFRNJVd_8M3Y7iSV34w7y38k2WA_Rnwgnbokvd1CzEZnIJbyf1TmFY%3D&ppt=sp&ppn=sp&ssid=gqrjjhrp000000001744952685666&qH=312f91285e048e09
Acer Aspire 3 Intel Celeron Dual Core - (8 GB/128 GB SSD/Windows 11 Home) A311-45 Thin and Light Lapto...,"₹15,990",3.7,https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-8-gb-128-gb-ssd-windows-11-home-a311-45-thin-light-laptop/p/itmad38595c5a902?pid=COMH7NCZGGGWQC4W&lid=LSTCOMH7NCZGGGWQC4WZOS2IO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_3&otracker=search&otracker1=search&fm=Search&iid=b47f0dfa-811e-4ffb-9945-b6d14fef8b22.COMH7NCZGGGWQC4W.SEARCH&ppt=sp&ppn=sp&ssid=gqrjjhrp000000001744952685666&qH=312f91285e048e09
ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ322WS Thin...,"₹32,990",4.3,https://www.flipkart.com/asus-vivobook-15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-x1504za-nj322ws-thin-light-laptop/p/itm200184e4e0443?pid=COMH4Y6KT9ZMYXA6&lid=LSTCOMH4Y6KT9ZMYXA60HIRLB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_4&otracker=search&otracker1=search&fm=Search&iid=b47f0dfa-811e-4ffb-9945-b6d14fef8b22.COMH4Y6KT9ZMYXA6.SEARCH&ppt=sp&ppn=sp&ssid=gqrjjhrp000000001744952685666&qH=312f91285e048e09
HP G9 Intel Core i3 13th Gen 1315U Turbo Boost with Finger Print - (16 GB/512 GB SSD/Windows 11 Pro) 2...,"₹33,470",3.8,https://www.flipkart.com/hp-g9-intel-core-i3-13th-gen-1315u-turbo-boost-finger-print-16-gb-512-gb-ssd-windows-11-pro-250r-business-laptop/p/itmff5abac6385ed?pid=COMH7Z2FGDVU8DZT&lid=LSTCOMH7Z2FGDVU8DZTN7J6EB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_5&otracker=search&otracker1=search&fm=Search&iid=b47f0dfa-811e-4ffb-9945-b6d14fef8b22.COMH7Z2FGDVU8DZT.SEARCH&ppt=sp&ppn=sp&ssid=gqrjjhrp000000001744952685666&qH=312f91285e048e09
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Plus Laptop,"₹18,990",3.7,https://www.flipkart.com/chuwi-intel-celeron-dual-core-11th-gen-n4020-8-gb-256-gb-ssd-windows-11-home-herobook-plus-laptop/p/itm9002f3d92e61f?pid=COMGYAM9KS83NEPS&lid=LSTCOMGYAM9KS83NEPSPOX0OT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_6&otracker=search&otracker1=search&fm=Search&iid=en_wR2jqmbWI9JNepuIjblwfGSKMKa6agGMDqkkYTssVlWuz1MyMRAiwsYjAr6eFOhP7fOXJs0RvuyDY2kW6HX-9g%3D%3D&ppt=sp&ppn=sp&ssid=gqrjjhrp000000001744952685666&qH=312f91285e048e09
ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ342WS Thi...,"₹35,470",4.3,https://www.flipkart.com/asus-vivobook-15-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-x1504za-nj342ws-thin-light-laptop/p/itm200184e4e0443?pid=COMH3BKW6EQAZAWC&lid=LSTCOMH3BKW6EQAZAWCJ4JQRL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_7&otracker=search&otracker1=search&fm=Search&iid=b47f0dfa-811e-4ffb-9945-b6d14fef8b22.COMH3BKW6EQAZAWC.SEARCH&ppt=sp&ppn=sp&ssid=gqrjjhrp000000001744952685666&qH=312f91285e048e09
Lenovo V15 AMD Ryzen 3 Quad Core 7th Gen 7320U - (8 GB/512 GB SSD/Windows 11 Home/1 GB Graphics) V15 G...,"₹27,390",3.9,https://www.flipkart.com/lenovo-v15-amd-ryzen-3-quad-core-7th-gen-7320u-8-gb-512-gb-ssd-windows-11-home-1-graphics-g4-amn-thin-light-laptop/p/itm575eadcc5ae49?pid=COMH39ECM9GXRCKU&lid=LSTCOMH39ECM9GXRCKUL3DMJY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_8&otracker=search&otracker1=search&fm=Search&iid=b47f0dfa-811e-4ffb-9945-b6d14fef8b22.COMH39ECM9GXRCKU.SEARCH&ppt=sp&ppn=sp&ssid=gqrjjhrp000000001744952685666&qH=312f91285e048e09
SAMSUNG Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGJ-...,"₹51,990",4.5,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-np750xgj-kg2in-np750xgj-lg2in-thin-light-laptop/p/itm820dc496ef160?pid=COMGZUYDGFJGHZR4&lid=LSTCOMGZUYDGFJGHZR4JPVIN2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&spotlightTagId=default_BestsellerId_6bo%2Fb5g&srno=s_1_9&otracker=search&otracker1=search&fm=Search&iid=b47f0dfa-811e-4ffb-9945-b6d14fef8b22.COMGZUYDGFJGHZR4.SEARCH&ppt=sp&ppn=sp&ssid=gqrjjhrp000000001744952685666&qH=312f91285e048e09
Acer Aspire 3 Intel Celeron Dual Core - (8 GB/512 GB SSD/Windows 11 Home) A311-45 Thin and Light Lapto...,"₹19,990",3.7,https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-8-gb-512-gb-ssd-windows-11-home-a311-45-thin-light-laptop/p/itmad38595c5a902?pid=COMH7NCZY2QDJ5Z4&lid=LSTCOMH7NCZY2QDJ5Z4RHDRWI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_10&otracker=search&otracker1=search&fm=Search&iid=b47f0dfa-811e-4ffb-9945-b6d14fef8b22.COMH7NCZY2QDJ5Z4.SEARCH&ppt=sp&ppn=sp&ssid=gqrjjhrp000000001744952685666&qH=312f91285e048e09
SAMSUNG Galaxy Book5 360 AI PC Full Metal Chasis Intel Core Ultra 7 258V - (32 GB/1 TB SSD/Windows 11 ...,"₹1,54,990",NULL,https://www.flipkart.com/samsung-galaxy-book5-360-ai-pc-full-metal-chasis-intel-core-ultra-7-258v-32-gb-1-tb-ssd-windows-11-home-np750qha-2-1-laptop/p/itm9c70697149bf4?pid=COMH9PHPXDRZ34KK&lid=LSTCOMH9PHPXDRZ34KKRLF6DF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_11&otracker=search&otracker1=search&fm=Search&iid=en_wR2jqmbWI9JNepuIjblwfGSKMKa6agGMDqkkYTssVlUVHGZuvH-DnAJROKV2S_lsLRCoe1LEiT7Wuc7HNlZjfuvN4Mn-dv-pi277bRzMbnY%3D&ppt=sp&ppn=sp&ssid=gqrjjhrp000000001744952685666&qH=312f91285e048e09
AXL Intel Celeron Dual Core - (4 GB/256 GB SSD/Windows 11 Home) 15W_LAP02 Thin and Light Laptop,"₹16,990",3.7,https://www.flipkart.com/axl-intel-celeron-dual-core-4-gb-256-gb-ssd-windows-11-home-15w-lap02-thin-light-laptop/p/itm50377e8d175f3?pid=COMGTFYWGDHXDKWN&lid=LSTCOMGTFYWGDHXDKWN1UQRIH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_12&otracker=search&otracker1=search&fm=Search&iid=en_wR2jqmbWI9JNepuIjblwfGSKMKa6agGMDqkkYTssVlW0q0xFKMkLgvKCI7nJhvRm5URS6MdOjCG8xsEAEhQSdQ%3D%3D&ppt=sp&ppn=sp&ssid=gqrjjhrp000000001744952685666&qH=312f91285e048e09
Acer Aspire 7 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,"₹52,990",4.2,https://www.flipkart.com/acer-aspire-7-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-a715-76g-548j-gaming-laptop/p/itm20708ce5793f7?pid=COMGP8QVTK3EQDXE&lid=LSTCOMGP8QVTK3EQDXEDMBVDN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_13&otracker=search&otracker1=search&fm=Search&iid=b47f0dfa-811e-4ffb-9945-b6d14fef8b22.COMGP8QVTK3EQDXE.SEARCH&ppt=sp&ppn=sp&ssid=gqrjjhrp000000001744952685666&qH=312f91285e048e09
ASUS Vivobook S 15 Intel Core i9 13th Gen 13900H - (16 GB/512 GB SSD/Windows 11 Home) K5504VAB-BN417WS...,"₹83,990",4.5,https://www.flipkart.com/asus-vivobook-s-15-intel-core-i9-13th-gen-13900h-16-gb-512-gb-ssd-windows-11-home-k5504vab-bn417ws-thin-light-laptop/p/itm0eb223e3c7544?pid=COMH3J9YUEFZSCF5&lid=LSTCOMH3J9YUEFZSCF5I3MRSV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&spotlightTagId=default_TrendingId_6bo%2Fb5g&srno=s_1_14&otracker=search&otracker1=search&fm=Search&iid=b47f0dfa-811e-4ffb-9945-b6d14fef8b22.COMH3J9YUEFZSCF5.SEARCH&ppt=sp&ppn=sp&ssid=gqrjjhrp000000001744952685666&qH=312f91285e048e09
